shift_id,staff_AMKA
630,98977475944
631,09409165737
631,13363140982
631,35367577773
631,38396878842
631,43652405536
631,59674333849
631,73877583336
631,79512798312
631,87493916601
631,90841947855
631,92704723344
632,05554654268
632,05986856977
632,06592088143
632,11386908716
632,18674715203
632,52390041524
632,63971492075
632,76810248085
632,77773657645
632,77939801220
632,97704116788
633,05109724725
633,12244418997
633,28780661545
633,52328555809
633,63393508243
633,69158557490
633,75193784953
633,77544584741
633,89676353673
633,91886762273
633,97891248839
634,01703630944
634,04662750152
634,15634526362
634,15958417491
634,29355459205
634,51121340636
634,55102506668
634,62840769539
634,64523191990
634,91969933530
634,97906085481
635,04762539501
635,15390226247
635,17825601999
635,21336896008
635,33892349524
635,38109794122
635,42685179736
635,48900824845
635,62515759514
635,76341535977
635,90533470474
636,08785710933
636,14617275804
636,22951108486
636,23221091294
636,42734497992
636,46600128382
636,67644943632
636,73123155505
636,79403664016
636,92594657446
636,93307811171
637,03857626481
637,30049992665
637,31539839122
637,33095872383
637,35235611882
637,52160252394
637,73420319777
637,77706129889
637,82526990185
637,86870479666
637,95960233159
638,09358201630
638,19903803514
638,20753136859
638,36874777407
638,54044927280
638,59459211857
638,61867066320
638,76475456572
638,81291635049
638,81752481353
638,94882188496
639,05048715905
639,16784340730
639,18325276252
639,20151497776
639,22191142999
639,39852381828
639,41290759659
639,68627633283
639,73173033249
639,86491259497
639,90152302999
640,09783028010
640,15952859947
640,18335974876
640,28246306162
640,43548695212
640,44088331838
640,51934638901
640,68740330454
640,72366047412
640,86108597358
640,99944946672
641,03211535505
641,08779724792
641,10740274067
641,13673805203
641,20941010276
641,26447893785
641,51455795372
641,53608780720
641,79049915738
641,85133117860
641,92788447909
642,01706794907
642,10728878072
642,14615970001
642,30990009406
642,35006184897
642,63712063175
642,81520895217
642,89615738551
642,96859096459
642,98245538151
642,99354752112
643,19397814590
643,50680983831
643,51856905096
643,70417103891
643,74270549857
643,75694298410
643,86132394564
643,86515902578
643,90584968814
643,92324687220
643,98671101877
644,01061445299
644,19362526022
644,21348548420
644,24986634209
644,64761442787
644,66946021246
644,78130499504
644,79572857595
644,81045734669
644,96208347910
644,97024404310
645,07077508849
645,18466898593
645,28639420122
645,33790294037
645,36759017791
645,41855950837
645,51798387135
645,57156438029
645,88681025312
645,92066617996
645,98243780470
646,12698044665
646,30846017262
646,52866933515
646,57908945896
646,59596560033
646,59900479412
646,64239402690
646,64742644047
646,70554943436
646,80253084376
646,81246437862
647,01958663992
647,09841286558
647,10404315668
647,18985664301
647,59916764032
647,65673374570
647,67851506688
647,79432183024
647,84914986099
647,88408943748
647,96131525523
648,00258565337
648,00953662195
648,30914015273
648,38687906048
648,39340835442
648,44202248248
648,53811683710
648,63720373448
648,93987667408
648,96706055817
648,98189397204
649,05270436922
649,19925692476
649,20502549723
649,37185921268
649,42024350947
649,49674199160
649,50927209480
649,54399942858
649,56291796441
649,75169139521
649,82942034015
650,02875740589
650,03969645359
650,15321801130
650,49864786862
650,51204850766
650,53273551497
650,59355881082
650,67088550694
650,69022209755
650,79730294069
650,82238794026
651,03666020005
651,43988442789
651,50765573748
651,54736015791
651,66899749030
651,70084159124
651,85587552452
651,92233854033
651,92531649828
651,98416734785
651,99514549836
652,04173722342
652,05879052244
652,20682048109
652,27299043881
652,36273202227
652,47052031329
652,49121879065
652,68891096196
652,69100822421
652,80619499913
652,92188352791
653,00748597243
653,01467093672
653,14367286811
653,30273228570
653,38819011456
653,43370049174
653,69626168455
653,73561526655
653,73586671554
653,89433276399
653,92674876296
654,04131667752
654,14853331714
654,16897453714
654,33037271862
654,36444329691
654,73447945923
654,75493934396
654,82408475283
654,88197223996
654,89622068243
654,98313549014
655,01584668793
655,21860032031
655,23864100953
655,32645257330
655,33513901430
655,36364605955
655,55192474111
655,66925529050
655,74599841337
655,88623065940
655,91394303250
656,00402728986
656,21803966203
656,28339717856
656,44215783792
656,44509998632
656,54880510933
656,59781554260
656,60954700603
656,66201655578
656,85711645605
656,91595678323
657,11797269999
657,23622169069
657,26589347597
657,51356397489
657,53965974425
657,55261510705
657,65499779178
657,92766809846
657,93955714211
657,98397673887
657,98977475944
658,05392590677
658,19887263492
658,30258534658
658,36018639945
658,40039101933
658,42954496695
658,54677205171
658,63460191530
658,93160898885
658,95490294849
658,96558681900
659,01707812945
659,09070378088
659,15723125242
659,30457627451
659,36205449339
659,44180245940
659,46199539467
659,48044236479
659,59802602944
659,69390894131
659,69480450735
660,20959284898
660,34857133996
660,43690283772
660,49560714876
660,56340918580
660,65620363444
660,71251589041
660,72205397077
660,77405458661
660,79669978420
660,86965371557
661,06611262030
661,07890751991
661,08170032762
661,12387249379
661,37282659338
661,48967808264
661,67233104481
661,80038146342
661,81413447609
661,90326551327
661,91171740034
662,08384378260
662,21720488868
662,24707926251
662,42577727745
662,50017325900
662,51746564260
662,53848111570
662,68576063494
662,70098416437
662,86194118390
662,88287204767
663,05347283951
663,08140334050
663,14622014833
663,16793235393
663,25197018158
663,26642673512
663,56841546351
663,72818291278
663,73418807964
663,79993242024
663,90912375302
664,04884915089
664,16457677657
664,24093986639
664,31006433226
664,50793377312
664,57617073174
664,59844408895
664,59989625869
664,71826533717
664,78041048667
664,95616225647
665,17749542106
665,20387212151
665,21254341230
665,31154111902
665,39032143031
665,46472560467
665,57493251149
665,72655713649
665,73181560542
665,86717080492
665,99899651181
666,02372643205
666,02825326769
666,22132041042
666,34097312206
666,36627135896
666,50285915658
666,56846767809
666,57595995505
666,66932337007
666,83952525207
666,96192126974
667,06901497110
667,17215052053
667,23072487641
667,36221173277
667,44520302769
667,45744410769
667,54189258831
667,60912104072
667,71776296914
667,73765547617
667,90034686163
668,08942340370
668,27205364991
668,34760882309
668,53523266000
668,56993136062
668,57285353399
668,61646152653
668,64170053718
668,73844981213
668,78803318361
668,79899488566
669,06540259985
669,19214749847
669,34303101663
669,34448672288
669,39117766650
669,48722557856
669,52946142620
669,56862230706
669,62833455735
669,81913505349
669,88665948182
670,04450928605
670,21764517702
670,23573189959
670,27622398474
670,33610944164
670,35328617805
670,41365329856
670,59256297266
670,64187939789
670,67148030073
670,80151764296
671,02320914016
671,06647070385
671,13495220940
671,50848528467
671,51199764534
671,53202546167
671,63289591038
671,65602336165
671,80022642597
671,82159773854
671,85783045596
672,02913813014
672,10640707838
672,17989022379
672,29116479246
672,33703424447
672,39103231866
672,61539392942
672,76425507868
672,88601674492
672,93500115461
672,98281794779
673,12440293634
673,27490331222
673,29591257349
673,42111754944
673,42330292764
673,44184366020
673,52332970493
673,52824685492
673,77449924687
673,88067089870
673,88252128866
674,01385500295
674,09264070308
674,12584233008
674,39677054673
674,46858639061
674,57292731868
674,66028653839
674,76477090676
674,89579672461
674,94660490376
674,98849591260
675,03424375391
675,19360060827
675,25111903594
675,28606048022
675,39461212898
675,53891624410
675,55501935450
675,57804737198
675,65461253606
675,73544252477
675,91929692105
676,03044077811
676,31919863708
676,33488933437
676,36221173277
676,36702751005
676,56291796441
676,59459211857
676,59674333849
676,80619022311
676,90417282076
676,91969933530
677,14447189395
677,51746564260
677,56841546351
677,63720373448
677,72818291278
677,78870584168
677,80022642597
677,82585455139
677,92788447909
677,93955714211
677,98397673887
678,18335974876
678,18465124210
678,21764517702
678,34517392229
678,46010413135
678,47052031329
678,59781554260
678,75169139521
678,84553758268
678,90152302999
678,91171740034
679,01061445299
679,05133793766
679,12440293634
679,14599201663
679,20682048109
679,32645257330
679,51204850766
679,56154731566
679,85537304376
679,86604747338
679,88408943748
680,01467093672
680,02289207459
680,24165185483
680,33513901430
680,35859358035
680,35983985907
680,43871515474
680,75983326170
680,81520895217
680,86027574544
680,87493916601
681,19925692476
681,21282193868
681,22132041042
681,26184025787
681,47048113018
681,53811683710
681,53965974425
681,54880510933
681,70084159124
681,86811143306
681,88681025312
682,20327357125
682,30105591698
682,36364605955
682,39142652012
682,51121340636
682,61139979927
682,64728617468
682,70873002102
682,73536423570
682,89121397436
682,94882188496
683,11797269999
683,15487201240
683,33243629620
683,45595562168
683,53608780720
683,64761442787
683,67512583799
683,68576063494
683,88287204767
683,96208347910
683,98849591260
684,11659558594
684,14290495776
684,20084842648
684,28339717856
684,28488919949
684,31006433226
684,37435670277
684,49679146386
684,57617073174
684,77544584741
684,77773657645
685,01584668793
685,33095872383
685,39351602695
685,50557779174
685,52332970493
685,57908945896
685,73481409841
685,78130499504
685,80619499913
685,95960233159
685,97704116788
686,09409165737
686,23864100953
686,25111903594
686,26819319229
686,28246306162
686,30914015273
686,36932380043
686,38088426723
686,46858639061
686,79915402732
686,80253084376
687,13495220940
687,15300751451
687,19226713175
687,34303101663
687,39852381828
687,42954496695
687,58192048770
687,71251589041
687,72205397077
687,73418807964
687,96131525523
688,01012789695
688,05089273961
688,08853298734
688,30049992665
688,31154111902
688,50848528467
688,64239402690
688,65602336165
688,86717080492
688,91141600916
688,95437766183
689,02140128331
689,06618756467
689,11983097542
689,14615970001
689,16991658723
689,62241976878
689,65620363444
689,75493934396
689,80266914193
689,87688777925
689,91541963511
690,03174890304
690,03565942992
690,04990967819
690,29591257349
690,33790294037
690,38118081896
690,56693754024
690,69022209755
690,86491259497
690,89056651837
690,89676353673
691,04173722342
691,05270436922
691,10819484226
691,20562019011
691,26400933396
691,33892349524
691,43302650996
691,63971492075
691,65673374570
691,73586671554
691,81420438450
692,32358418029
692,32596276223
692,39103231866
692,54044927280
692,60698826486
692,62840769539
692,64523191990
692,69427674831
692,74270549857
692,96322517422
692,99002772910
693,01706794907
693,03424375391
693,11588218708
693,14367286811
693,30818363293
693,35818217748
693,43370049174
693,47640006875
693,49864786862
693,66946021246
693,88623065940
694,04662750152
694,23028655052
694,49674199160
694,53830775582
694,53848111570
694,57292731868
694,66925529050
694,70264062606
694,78803318361
694,79512798312
694,95490294849
695,22792949652
695,30273228570
695,35328617805
695,44520302769
695,50524383805
695,56425706802
695,61259016399
695,79327701154
695,80038146342
695,98958247733
695,99354752112
696,21720488868
696,42206185069
696,46199539467
696,50680983831
696,54189258831
696,55283372875
696,71487831031
696,73447945923
696,90841947855
696,92188352791
696,98671101877
697,23725442253
697,28177903666
697,42716186286
697,45744410769
697,55102506668
697,70789775542
697,82119569646
697,83124977367
697,85324367924
697,88067089870
697,99899651181
698,01707812945
698,07890751991
698,09355557020
698,10404315668
698,38935440711
698,57493251149
698,81405132517
698,82526990185
698,93160898885
698,94410238735
698,97648784962
699,01385500295
699,03161340799
699,05033746983
699,12584233008
699,24466669483
699,24707926251
699,36018639945
699,56355842271
699,67851506688
699,74166239567
699,79993242024
700,18985664301
700,19887263492
700,40093808349
700,41572814361
700,44786742802
700,50814322987
700,72366047412
700,72655713649
700,76810248085
700,84914986099
700,89433276399
701,05347283951
701,09662702660
701,12387249379
701,50017325900
701,52390041524
701,52946142620
701,56862230706
701,71776296914
701,81045734669
701,89868184397
701,97276768777
702,05392590677
702,05748839974
702,20941010276
702,27299043881
702,33610944164
702,36444329691
702,36874777407
702,64187939789
702,77405458661
702,82408475283
702,96920666048
703,01958663992
703,15321801130
703,17192817074
703,18674715203
703,22462671320
703,30000886346
703,39459942640
703,44000407560
703,44088331838
703,62515759514
703,90577204410
704,13363140982
704,14853331714
704,21254341230
704,30990009406
704,48087017086
704,53202546167
704,66821215649
704,69100822421
704,81291635049
704,93549210181
704,98281794779
705,02520945237
705,02716988371
705,03857626481
705,18626713684
705,32044845677
705,38330614435
705,38819011456
705,38876766062
705,68891096196
705,76475456572
705,84287416279
706,15689109779
706,16457677657
706,27622398474
706,30258534658
706,53523266000
706,70014413068
706,71170648579
706,73689108041
706,80138716283
706,88390397997
706,94660490376
707,06901497110
707,24485007288
707,41365329856
707,44058355017
707,48044236479
707,48900824845
707,62787902591
707,69480450735
707,88252128866
707,91886762273
707,91929692105
708,15723125242
708,21336896008
708,29917217429
708,42577727745
708,44435962458
708,51856905096
708,78889221007
708,90326551327
708,91218527341
708,92594657446
708,96192126974
709,17825601999
709,20502549723
709,42274966529
709,48112664971
709,52406221559
709,53869479025
709,59961143583
709,64170053718
709,85711645605
709,86108597358
709,90479865716
710,00258565337
710,08170032762
710,19362526022
710,20761239612
710,26679419087
710,49560714876
710,51798387135
710,51816125590
710,73844981213
710,80228017710
710,81246437862
711,11239933025
711,19397814590
711,25197018158
711,30846017262
711,35838439106
711,42734497992
711,43690283772
711,45323167781
711,62833455735
711,67148030073
711,92674876296
712,00363856461
712,00402728986
712,12698044665
712,44180245940
712,51199764534
712,54288734496
712,63460191530
712,70078812532
712,75398913705
712,77939801220
712,90034686163
713,00953662195
713,04762539501
713,05048715905
713,06592088143
713,07077508849
713,22063186417
713,24784171594
713,64742644047
713,67302209941
713,83952525207
713,91532425660
714,06611262030
714,14753369524
714,26447893785
714,35235611882
714,37282659338
714,52160252394
714,59578127317
714,69626168455
714,73765547617
714,94128866911
714,96558681900
715,15952859947
715,29355459205
715,36050281640
715,40842906969
715,42111754944
715,55192474111
715,59031775690
715,77957039962
715,79049915738
715,82159773854
715,91435294930
716,09264070308
716,18325276252
716,22191142999
716,39340835442
716,40039101933
716,53355262029
716,54399942858
716,63712063175
716,79633467464
716,91086043171
716,97891248839
717,02320914016
717,05986856977
717,32107883127
717,36627135896
717,49121879065
717,61539392942
717,65499779178
717,80151764296
717,81641804460
717,85372033505
717,95592277641
718,06095806274
718,06647070385
718,36510344442
718,39677054673
718,58618881786
718,59355881082
718,61218939127
718,70554943436
718,83676074105
718,85819701501
718,86497035067
719,08140334050
719,24053772908
719,26642673512
719,28562837237
719,38133073453
719,50285915658
719,59851602119
719,70098416437
719,72602925468
719,91394303250
719,96859380625
720,00952242653
720,08942340370
720,16784340730
720,19360060827
720,29116479246
720,57804737198
720,77982402116
720,78041048667
720,82308829586
720,95030568780
720,98189397204
721,06094175024
721,23573189959
721,25576881559
721,36510344442
721,44000407560
721,54182991269
721,64523191990
721,65673374570
721,81420438450
721,85537304376
721,98416734785
722,18466898593
722,22191142999
722,30049992665
722,33790294037
722,35328617805
722,35464639897
722,46010413135
722,49679146386
722,57292731868
722,68656292582
722,73561526655
723,03969645359
723,08384378260
723,11386908716
723,12584233008
723,44509998632
723,44786742802
723,72655713649
723,84914986099
723,93307811171
723,96208347910
723,98243780470
724,18325276252
724,20151497776
724,38109794122
724,42274966529
724,51455795372
724,52866933515
724,54736015791
724,67011678116
724,70098416437
724,91969933530
724,93955714211
725,02706875670
725,20761239612
725,27299043881
725,30105591698
725,37327839692
725,45323167781
725,54880510933
725,62840769539
725,64106032675
725,65499779178
725,69427674831
726,05347283951
726,06540259985
726,08170032762
726,09841286558
726,12874527193
726,46858639061
726,49560714876
726,51199764534
726,75193784953
726,92233854033
726,98849591260
727,01061445299
727,15689109779
727,30192209567
727,41119738818
727,48722557856
727,50765573748
727,50927209480
727,53891624410
727,59031775690
727,72176189898
727,80038146342
728,08853298734
728,16897453714
728,20084842648
728,35235611882
728,44267353842
728,59596560033
728,63971492075
728,71251589041
728,78824265594
728,86194118390
728,90922884987
729,12698044665
729,19925692476
729,30258534658
729,38118081896
729,53848111570
729,54399942858
729,55261510705
729,58679496383
729,84142024843
729,85783045596
729,91511436786
730,13363140982
730,38133073453
730,45744410769
730,73536423570
730,79327701154
730,79669978420
730,85133117860
730,91700343743
730,93500115461
730,97024404310
730,99002772910
731,02716988371
731,19903803514
731,21764517702
731,33892349524
731,36874777407
731,51356397489
731,57493251149
731,60378110570
731,67512583799
731,86515902578
731,92704723344
732,00258565337
732,00748597243
732,06095806274
732,07890751991
732,16991658723
732,24485007288
732,35006184897
732,39677054673
732,59844408895
732,86717080492
732,89615738551
733,02372643205
733,24784171594
733,28606048022
733,39032143031
733,41290759659
733,44202248248
733,56425706802
733,59256297266
733,78130499504
733,81752481353
733,96859380625
734,34097312206
734,38330614435
734,41349096197
734,43871515474
734,44890932253
734,48723858653
734,62886887924
734,79633467464
734,83676074105
734,92531649828
734,95437766183
735,00402728986
735,01012789695
735,10392788881
735,10740274067
735,17749542106
735,21720488868
735,33295945231
735,51856905096
735,59674333849
735,62787902591
735,81246437862
736,17368385095
736,28639420122
736,31919863708
736,44184366020
736,45956600301
736,57595995505
736,59916764032
736,71776296914
736,77957039962
736,87451202201
736,97934421291
737,19612766208
737,22951108486
737,26589347597
737,41855950837
737,52332970493
737,54677205171
737,69022209755
737,74599841337
737,85372033505
737,90984685606
737,96192126974
738,05109724725
738,05133793766
738,15390226247
738,36273202227
738,56355842271
738,59989625869
738,62515759514
738,68891096196
738,75983326170
738,77449924687
738,89056651837
739,04173722342
739,21348548420
739,51121340636
739,53334972969
739,58522942525
739,73173033249
739,73586671554
739,75694298410
739,88382567262
739,89622068243
739,91086043171
740,01467093672
740,04073730415
740,10404315668
740,15321801130
740,17430688116
740,38819011456
740,51668113397
740,53273551497
740,77544584741
740,78803318361
740,89676353673
741,05270436922
741,05986856977
741,09070378088
741,18626713684
741,44088331838
741,58618881786
741,64224059208
741,64728617468
741,67851506688
741,76810248085
741,89868184397
742,14599201663
742,17192817074
742,31539839122
742,44215783792
742,60698826486
742,61139979927
742,64488548753
742,76596458766
742,79730294069
742,86604747338
742,90479865716
743,03174890304
743,11364034848
743,11939103829
743,28488919949
743,28562837237
743,30457627451
743,43652405536
743,46202135469
743,73481409841
743,81520895217
743,86108597358
744,04131667752
744,08147237356
744,24707926251
744,36054946920
744,38269285507
744,38876766062
744,46199539467
744,51934638901
744,70554943436
744,73877583336
744,77170305687
745,05048715905
745,14617275804
745,15634526362
745,15958417491
745,24986634209
745,48044236479
745,49997032043
745,64742644047
745,79725184070
745,79915402732
745,83569997125
746,05644685304
746,09409165737
746,11797269999
746,13623347040
746,14615970001
746,33513901430
746,37435670277
746,64122727653
746,69390894131
746,79403664016
746,96322517422
747,07153784205
747,10508054914
747,32044845677
747,35818217748
747,42111754944
747,44045883114
747,60954700603
747,62426578963
747,70264062606
747,73123155505
747,95960233159
748,12693794999
748,22462671320
748,40837819190
748,42716186286
748,51896225275
748,53202546167
748,61218939127
748,69039220269
748,72452573787
748,79572857595
748,94410238735
749,06901497110
749,08140334050
749,13673805203
749,33703424447
749,51746564260
749,57156438029
749,71487831031
749,85711645605
749,91394303250
749,91541963511
749,99829075515
750,19362526022
750,35367577773
750,39340835442
750,56846767809
750,64509999001
750,65602336165
750,67644943632
750,70940422456
750,82942034015
750,92066617996
750,98671101877
751,02289207459
751,21860032031
751,24093986639
751,39865462202
751,40842906969
751,54044927280
751,55192474111
751,58696609635
751,89384478167
751,89579672461
751,90584968814
752,03666020005
752,32596276223
752,34281644161
752,39142652012
752,42734497992
752,47048113018
752,49864786862
752,54288734496
752,55283372875
752,79049915738
752,88252128866
753,01707812945
753,03161340799
753,11588218708
753,26447893785
753,33095872383
753,35983985907
753,42577727745
753,44435962458
753,48967808264
753,79899488566
753,98977475944
754,11983097542
754,13511350535
754,14853331714
754,36364605955
754,40510388027
754,44520302769
754,51204850766
754,53355262029
754,59900479412
754,66034982468
754,88601674492
755,04884915089
755,12387249379
755,18465124210
755,26819319229
755,27617640404
755,66946021246
755,67233104481
755,75493934396
755,86132394564
755,92188352791
755,96342898760
756,39351602695
756,41365329856
756,69480450735
756,82238794026
756,84553758268
756,88408943748
756,91218527341
756,91532425660
756,97207382777
756,97276768777
756,98281794779
757,03044077811
757,20387212151
757,35519628222
757,39459942640
757,50285915658
757,53608780720
757,74033744999
757,82526990185
757,92788447909
757,96298056820
757,99944946672
758,09662702660
758,11659558594
758,14622014833
758,16793235393
758,34517392229
758,34760882309
758,43548695212
758,47052031329
758,52160252394
758,67302209941
758,69296568512
759,00952242653
759,15487201240
759,20224175616
759,20959284898
759,25111903594
759,35859358035
759,59961143583
759,73765547617
759,81913505349
759,91141600916
759,98433611371
760,09264070308
760,15952859947
760,36050281640
760,36932380043
760,48087017086
760,50793377312
760,66023515850
760,69100822421
760,81372298210
760,90826800907
760,91595678323
761,18985664301
761,20502549723
761,28780661545
761,36702751005
761,59459211857
761,61646152653
761,68017703163
761,72602925468
761,80266914193
761,86870479666
761,94882188496
762,10269395533
762,16457677657
762,19887263492
762,20327357125
762,23072487641
762,24165185483
762,41572814361
762,52824685492
762,64239402690
762,73054982438
762,89484817036
763,02825326769
763,30000886346
763,38059519484
763,46472560467
763,50524383805
763,67754658617
763,72366047412
763,79512798312
763,80138716283
763,91929692105
763,98245538151
764,10749161942
764,27622398474
764,33610944164
764,49121879065
764,52390041524
764,67088550694
764,73181560542
764,74270549857
764,76477090676
764,83124977367
764,99354752112
765,01385500295
765,06618756467
765,09358201630
765,16674078869
765,23622169069
765,38396878842
765,66431589016
765,77939801220
765,91886762273
765,93160898885
765,96859096459
766,04991004202
766,30846017262
766,37435670277
766,39142652012
766,42716186286
766,57292731868
766,79725184070
766,85819701501
766,88252128866
766,91541963511
766,98245538151
767,01584668793
767,15321801130
767,23725442253
767,27205364991
767,28488919949
767,64224059208
767,72176189898
767,84553758268
767,86027574544
767,89484817036
767,96192126974
768,03969645359
768,11939103829
768,19612766208
768,23072487641
768,41365329856
768,43988442789
768,65499779178
768,74653537801
768,80022642597
768,86108597358
768,92766809846
769,02140128331
769,05554654268
769,13673805203
769,15952859947
769,20941010276
769,31579057191
769,33513901430
769,33703424447
769,34097312206
769,89579672461
769,97906085481
770,50793377312
770,51121340636
770,54044927280
770,54182991269
770,71170648579
770,71776296914
770,73173033249
770,85372033505
770,86497035067
770,88197223996
770,92674876296
771,02875740589
771,17368385095
771,20224175616
771,24485007288
771,26400933396
771,29591257349
771,30457627451
771,30818363293
771,40034713171
771,65602336165
771,75398913705
772,06094175024
772,14599201663
772,22792949652
772,35107651917
772,35235611882
772,37327839692
772,38330614435
772,42954496695
772,50842324234
772,51896225275
772,64761442787
773,01012789695
773,11659558594
773,15969838457
773,35367577773
773,37185921268
773,50285915658
773,64106032675
773,68891096196
773,79669978420
773,88067089870
773,89676353673
774,07890751991
774,28246306162
774,39677054673
774,50848528467
774,53334972969
774,62426578963
774,73054982438
774,75169139521
774,81913505349
774,91538602826
774,92531649828
775,13495220940
775,14617275804
775,17970566036
775,27617640404
775,31154111902
775,36364605955
775,39117766650
775,54880510933
775,73689108041
775,84287416279
775,97934421291
776,29917217429
776,33892349524
776,44000407560
776,52328555809
776,59355881082
776,66431589016
776,70078812532
776,72452573787
776,77544584741
776,79049915738
776,79572857595
777,03424375391
777,25576881559
777,33610944164
777,40093808349
777,41855950837
777,47052031329
777,57617073174
777,69834515025
777,75580309016
777,91595678323
777,98849591260
778,03044077811
778,10819484226
778,14615970001
778,21282193868
778,50017325900
778,50765573748
778,51204850766
778,72094516767
778,73418807964
778,76475456572
778,93549210181
779,49121879065
779,59900479412
779,59916764032
779,61646152653
779,63289591038
779,63712063175
779,69296568512
779,77706129889
779,82238794026
779,95616225647
779,98397673887
780,15723125242
780,21336896008
780,22063186417
780,26642673512
780,33790294037
780,36759017791
780,44180245940
780,46600128382
780,73844981213
780,77957039962
780,80138716283
781,09783028010
781,18985664301
781,30049992665
781,39852381828
781,43548695212
781,57908945896
781,67754658617
781,75602080192
781,87451202201
781,90479865716
781,91171740034
782,02706875670
782,04662750152
782,38396878842
782,42330292764
782,50680983831
782,51746564260
782,60742990747
782,61218939127
782,83569997125
782,89622068243
782,90912375302
783,10269395533
783,11364034848
783,15487201240
783,28639420122
783,34857133996
783,35983985907
783,50814322987
783,55261510705
783,56425706802
783,78041048667
783,94882188496
784,02825326769
784,12693794999
784,38059519484
784,42024350947
784,50524383805
784,62542926456
784,62833455735
784,62840769539
784,70084159124
784,77773657645
784,93987667408
785,03174890304
785,21254341230
785,25197018158
785,27192602611
785,36510344442
785,51798387135
785,55501935450
785,61539392942
785,63720373448
785,91929692105
785,95490294849
786,03565942992
786,12244418997
786,20387212151
786,30000886346
786,31919863708
786,39032143031
786,43963994959
786,68656292582
786,81246437862
786,91511436786
786,91532425660
787,33037271862
787,48044236479
787,48900824845
787,67011678116
787,69390894131
787,69430695235
787,70789775542
787,72818291278
787,83952525207
787,86870479666
787,89121397436
788,07077508849
788,09355557020
788,36273202227
788,51199764534
788,53608780720
788,57595995505
788,64509999001
788,66925529050
788,75193784953
788,79432183024
788,87688777925
789,05392590677
789,36054946920
789,64207632713
789,66028653839
789,67302209941
789,73447945923
789,77939801220
789,80253084376
789,81045734669
789,84142024843
789,90826800907
790,22191142999
790,23028655052
790,34303101663
790,41290759659
790,51668113397
790,54677205171
790,56862230706
790,64742644047
790,67512583799
790,79730294069
790,95337684187
791,03161340799
791,10749161942
791,38118081896
791,44088331838
791,44435962458
791,54399942858
791,88665948182
791,90584968814
791,91700343743
791,96558681900
791,97276768777
792,20327357125
792,32596276223
792,33243629620
792,64488548753
792,74599841337
792,81405132517
792,84178376591
792,85133117860
792,92704723344
792,96706055817
792,97648784962
793,10728878072
793,20753136859
793,28780661545
793,34760882309
793,38935440711
793,48723858653
793,49997032043
793,56993136062
793,69836923534
793,86604747338
793,88382567262
794,02289207459
794,12387249379
794,30914015273
794,39461212898
794,43871515474
794,44058355017
794,81291635049
794,83676074105
794,90417282076
794,92594657446
794,98243780470
795,08384378260
795,23864100953
795,30258534658
795,38133073453
795,46202135469
795,51934638901
795,55283372875
795,58696609635
795,86132394564
795,91700522918
795,98416734785
796,08140334050
796,11797269999
796,13623347040
796,16793235393
796,17215052053
796,22241983063
796,46472560467
796,57285353399
796,61768225127
796,64170053718
796,80038146342
797,00305661995
797,20619019333
797,21803966203
797,26447893785
797,55192474111
797,63971492075
797,67644943632
797,73181560542
797,85537304376
797,86811143306
797,88408943748
798,04450928605
798,35328617805
798,48078053833
798,54189258831
798,55102506668
798,60912104072
798,67244693172
798,69039220269
798,70873002102
798,81641804460
798,94410238735
799,44184366020
799,51356397489
799,56693754024
799,59459211857
799,59781554260
799,64122727653
799,73544252477
799,80151764296
799,88390397997
799,90922884987
799,96298056820
800,01061445299
800,15300751451
800,17430688116
800,53869479025
800,59256297266
800,72655713649
800,74166239567
800,87493916601
800,92233854033
800,92669370632
800,94128866911
801,15689109779
801,34517392229
801,35859358035
801,39340835442
801,44215783792
801,45956600301
801,58192048770
801,78130499504
801,90152302999
801,90577204410
801,90984685606
802,04762539501
802,15634526362
802,30491341038
802,53523266000
802,76425507868
802,78870584168
802,79403664016
802,85095914504
802,88601674492
802,91435294930
802,95030568780
803,02913813014
803,10392788881
803,33095872383
803,35211896844
803,38876766062
803,48087017086
803,61139979927
803,64728617468
803,70264062606
803,84914986099
803,96322517422
804,06592088143
804,09409165737
804,16784340730
804,40837819190
804,59989625869
804,79512798312
804,80619499913
804,81752481353
804,82070669010
804,89384478167
804,95960233159
805,01842933598
805,03857626481
805,20761239612
805,44520302769
805,57804737198
805,59596560033
805,70098416437
805,75694298410
805,82308829586
805,90034686163
805,91394303250
806,14367286811
806,16457677657
806,24093986639
806,27622398474
806,28177903666
806,42206185069
806,44267353842
806,78626852728
806,78889221007
806,79633467464
806,91141600916
807,08170032762
807,11239933025
807,16674078869
807,50557779174
807,53891624410
807,58618881786
807,67233104481
807,72366047412
807,72602925468
807,90326551327
807,90841947855
808,20682048109
808,24986634209
808,28606048022
808,40039101933
808,66946021246
808,81520895217
808,86194118390
808,88623065940
808,89433276399
808,98189397204
808,98313549014
809,04990967819
809,08785710933
809,08942340370
809,24707926251
809,35519628222
809,35818217748
809,47837031754
809,52390041524
809,67148030073
809,70014413068
809,70940422456
810,02520945237
810,04073730415
810,14853331714
810,17825601999
810,22951108486
810,34281644161
810,36221173277
810,37676874042
810,56846767809
810,59578127317
810,93955714211
811,01584668793
811,02289207459
811,03211535505
811,06545259357
811,16793235393
811,22191142999
811,22792949652
811,64761442787
811,78824265594
811,83676074105
811,98189397204
812,12698044665
812,22462671320
812,24093986639
812,46010413135
812,55501935450
812,67080897474
